Your Line:,,,Rules:,"['MedicChargeReady', 'PlayerChargeReadyMedic']"
,,,Criteria:,"[['ConceptMedicChargeReady', 'IsMedic'], ['ConceptPlayerChargeReady', 'IsMedic']]"

Filename:,medic_autochargeready03,,Events:,['medic.autochargeready03']
Full Path:,vo/medic_autochargeready03.mp3,,Scenes:,['scenes/player/medic/low/530.vcd']
Transcription:,I am charged!,,Responses:,"['MedicChargeReady', 'PlayerChargeReadyMedic']"
Your Line:,,,Rules:,"['MedicChargeReady', 'PlayerChargeReadyMedic']"
,,,Criteria:,"[['ConceptMedicChargeReady', 'IsMedic'], ['ConceptPlayerChargeReady', 'IsMedic']]"

Filename:,medic_autodejectedtie01,,Events:,['medic.autodejectedtie01']
Full Path:,vo/medic_autodejectedtie01.mp3,,Scenes:,['scenes/player/medic/low/531.vcd']
Transcription:,Zis... is unacceptable!,,Responses:,"['PlayerStalemateMedic', 'RejectedDuelMedic']"
Your Line:,,,Rules:,"['PlayerStalemateMedic', 'RejectedDuelMedic']"
,,,Criteria:,"[['ConceptPlayerStalemate', 'IsMedic'], ['ConceptDuelRejected', 'IsMedic']]"

Filename:,medic_autodejectedtie02,,Events:,['medic.autodejectedtie02']
Full Path:,vo/medic_autodejectedtie02.mp3,,Scenes:,['scenes/player/medic/low/532.vcd']
Transcription:,Anyvun still alive has let me down!,,Responses:,['PlayerStalemateMedic']
Your Line:,,,Rules:,['PlayerStalemateMedic']
,,,Criteria:,"[['ConceptPlayerStalemate', 'IsMedic']]"

Filename:,medic_autodejectedtie03,,Events:,['medic.autodejectedtie03']
Full Path:,vo/medic_autodejectedtie03.mp3,,Scenes:,['scenes/player/medic/low/533.vcd']
Transcription:,Dawww...,,Responses:,['PlayerStalemateMedic']
Your Line:,,,Rules:,['PlayerStalemateMedic']
,,,Criteria:,"[['ConceptPlayerStalemate', 'IsMedic']]"

Filename:,medic_autodejectedtie04,,Events:,['medic.autodejectedtie04']
Full Path:,vo/medic_autodejectedtie04.mp3,,Scenes:,['scenes/player/medic/low/1222.vcd']
Transcription:,Schweinhunds!,,Responses:,"['PlayerStalemateMedic', 'RejectedDuelMedic', 'PlayerKilledCapperMedic']"
Your Line:,,,Rules:,"['PlayerStalemateMedic', 'RejectedDuelMedic', 'PlayerKilledCapperMedic']"
,,,Criteria:,"[['ConceptPlayerStalemate', 'IsMedic'], ['ConceptCapBlocked', 'IsMedic', 'AppliesContext:MedicKillSpeech:1:10'], ['ConceptDuelRejected', 'IsMedic']]"

Filename:,medic_autodejectedtie05,,Events:,"['medic_taunt_the_final_score_medic_medic_autodejectedtie05', 'medic.autodejectedtie05']"
Full Path:,vo/medic_autodejectedtie05.mp3,,Scenes:,"['scenes/player/medic/low/1223.vcd', 'scenes/workshop/player/medic/low/taunt_the_final_score.vcd']"
Transcription:,Awwww...,,Responses:,"['PlayerStalemateMedic', 'MedicJarateHit', 'Taunt: The Final Score']"
Your Line:,,,Rules:,"['PlayerStalemateMedic', 'MedicJarateHit']"
,,,Criteria:,"[['ConceptPlayerStalemate', 'IsMedic'], ['ConceptJarateHit', 'IsMedic', '50PercentChance']]"

Filename:,medic_autodejectedtie06,,Events:,['medic.autodejectedtie06']
Full Path:,vo/medic_autodejectedtie06.mp3,,Scenes:,['scenes/player/medic/low/1224.vcd']
Transcription:,Aiii...,,Responses:,"['PlayerStalemateMedic', 'MedicJarateHit']"
Your Line:,,,Rules:,"['PlayerStalemateMedic', 'MedicJarateHit']"
,,,Criteria:,"[['ConceptPlayerStalemate', 'IsMedic'], ['ConceptJarateHit', 'IsMedic', '50PercentChance']]"

Filename:,medic_autodejectedtie07,,Events:,['medic.autodejectedtie07']
Full Path:,vo/medic_autodejectedtie07.mp3,,Scenes:,['scenes/player/medic/low/1225.vcd']
Transcription:,Hawww!,,Responses:,"['PlayerStalemateMedic', 'MedicJarateHit', 'RejectedDuelMedic']"
Your Line:,,,Rules:,"['PlayerStalemateMedic', 'MedicJarateHit', 'RejectedDuelMedic']"
,,,Criteria:,"[['ConceptPlayerStalemate', 'IsMedic'], ['ConceptJarateHit', 'IsMedic', '50PercentChance'], ['ConceptDuelRejected', 'IsMedic']]"

Filename:,medic_autoonfire01,,Events:,['medic.autoonfire01']
Full Path:,vo/medic_autoonfire01.mp3,,Scenes:,['scenes/player/medic/low/534.vcd']
Transcription:,"Fire, fire, fire!",,Responses:,['PlayerOnFireMedic']
Your Line:,,,Rules:,['PlayerOnFireMedic']
,,,Criteria:,"[['ConceptFire', 'IsMedic', 'MedicIsNotStillonFire', 'IsNotDominating', 'AppliesContext:MedicOnFire:1:7']]"

Filename:,medic_autoonfire02,,Events:,['medic.autoonfire02']
Full Path:,vo/medic_autoonfire02.mp3,,Scenes:,['scenes/player/medic/low/535.vcd']
Transcription:,Fiiiiire!,,Responses:,['PlayerOnFireMedic']
Your Line:,,,Rules:,['PlayerOnFireMedic']
,,,Criteria:,"[['ConceptFire', 'IsMedic', 'MedicIsNotStillonFire', 'IsNotDominating', 'AppliesContext:MedicOnFire:1:7']]"

Filename:,medic_autoonfire03,,Events:,['medic.autoonfire03']
Full Path:,vo/medic_autoonfire03.mp3,,Scenes:,['scenes/player/medic/low/536.vcd']
Transcription:,I am on fire!,,Responses:,['PlayerOnFireMedic']
Your Line:,,,Rules:,['PlayerOnFireMedic']
,,,Criteria:,"[['ConceptFire', 'IsMedic', 'MedicIsNotStillonFire', 'IsNotDominating', 'AppliesContext:MedicOnFire:1:7']]"

Filename:,medic_autoonfire04,,Events:,['medic.autoonfire04']
Full Path:,vo/medic_autoonfire04.mp3,,Scenes:,['scenes/player/medic/low/1401.vcd']
Transcription:,"Everyone, I am on fire!",,Responses:,['PlayerOnFireRareMedic']
Your Line:,,,Rules:,['PlayerOnFireRareMedic']
,,,Criteria:,"[['ConceptFire', 'IsMedic', '10PercentChance', 'MedicIsNotStillonFire', 'IsNotDominating', 'AppliesContext:MedicOnFire:1:7']]"

Filename:,medic_autoonfire05,,Events:,['medic.autoonfire05']
Full Path:,vo/medic_autoonfire05.mp3,,Scenes:,['scenes/player/medic/low/1402.vcd']
Transcription:,I am melting!,,Responses:,['PlayerOnFireRareMedic']
Your Line:,,,Rules:,['PlayerOnFireRareMedic']
,,,Criteria:,"[['ConceptFire', 'IsMedic', '10PercentChance', 'MedicIsNotStillonFire', 'IsNotDominating', 'AppliesContext:MedicOnFire:1:7']]"

Filename:,medic_battlecry01,,Events:,"['medic.battlecry01', 'medic.mannbulance_outro']"
Full Path:,vo/medic_battlecry01.mp3,,Scenes:,"['scenes/workshop/player/medic/low/taunt_the_mannbulance_outro.vcd', 'scenes/player/medic/low/537.vcd']"
Transcription:,"Raus, Raus!",,Responses:,"['PlayerBattleCryMedic', 'Taunt: The Mannbulance!', 'PlayerRoundStartMedic']"
Your Line:,,,Rules:,"['PlayerBattleCryMedic', 'PlayerRoundStartMedic']"
,,,Criteria:,"[['ConceptPlayerRoundStart', 'IsMedic'], ['ConceptPlayerBattleCry', 'IsMedic']]"

Filename:,medic_battlecry02,,Events:,"['medic.mannbulance_intro', 'medic.battlecry02']"
Full Path:,vo/medic_battlecry02.mp3,,Scenes:,"['scenes/player/medic/low/539.vcd', 'scenes/workshop/player/medic/low/taunt_the_mannbulance.vcd']"
Transcription:,Forward!,,Responses:,"['PlayerBattleCryMedic', 'Taunt: The Mannbulance!', 'PlayerRoundStartMedic']"
Your Line:,,,Rules:,"['PlayerBattleCryMedic', 'PlayerRoundStartMedic']"
,,,Criteria:,"[['ConceptPlayerRoundStart', 'IsMedic'], ['ConceptPlayerBattleCry', 'IsMedic']]"

Filename:,medic_battlecry03,,Events:,['medic.battlecry03']
Full Path:,vo/medic_battlecry03.mp3,,Scenes:,['scenes/player/medic/low/540.vcd']
Transcription:,Heil us!,,Responses:,"['PlayerBattleCryMedic', 'PlayerRoundStartMedic']"
Your Line:,,,Rules:,"['PlayerBattleCryMedic', 'PlayerRoundStartMedic']"
,,,Criteria:,"[['ConceptPlayerRoundStart', 'IsMedic'], ['ConceptPlayerBattleCry', 'IsMedic']]"

Filename:,medic_battlecry04,,Events:,['medic.battlecry04']
Full Path:,vo/medic_battlecry04.mp3,,Scenes:,['scenes/player/medic/low/541.vcd']
Transcription:,Hyaaaa!,,Responses:,"['PlayerBattleCryMedic', 'AcceptedDuelMedic', 'PlayerRoundStartMedic']"
Your Line:,,,Rules:,"['PlayerBattleCryMedic', 'AcceptedDuelMedic', 'PlayerRoundStartMedic']"
,,,Criteria:,"[['ConceptPlayerRoundStart', 'IsMedic'], ['ConceptIAcceptDuel', 'IsMedic'], ['ConceptPlayerBattleCry', 'IsMedic']]"

Filename:,medic_battlecry05,,Events:,"['medic_taunt_flag', 'medic.battlecry05']"
Full Path:,vo/medic_battlecry05.mp3,,Scenes:,"['scenes/player/medic/low/542.vcd', 'scenes/workshop/player/medic/low/taunt_flying_colors.vcd']"
Transcription:,Horrido!,,Responses:,"['PlayerBattleCryMedic', 'Taunt: Flying Colors', 'PlayerRoundStartMedic']"
Your Line:,,,Rules:,"['PlayerBattleCryMedic', 'PlayerRoundStartMedic']"
,,,Criteria:,"[['ConceptPlayerRoundStart', 'IsMedic'], ['ConceptPlayerBattleCry', 'IsMedic']]"

Filename:,medic_battlecry06,,Events:,['medic.battlecry06']
Full Path:,vo/medic_battlecry06.mp3,,Scenes:,['scenes/player/medic/low/543.vcd']
Transcription:,Gesundheit!,,Responses:,"['PlayerBattleCryMedic', 'PlayerRoundStartMedic']"
Your Line:,,,Rules:,"['PlayerBattleCryMedic', 'PlayerRoundStartMedic']"
,,,Criteria:,"[['ConceptPlayerRoundStart', 'IsMedic'], ['ConceptPlayerBattleCry', 'IsMedic']]"

Filename:,medic_cartgoingbackoffense01,,Events:,['medic_cartgoingbackoffense01']
Full Path:,vo/medic_cartgoingbackoffense01.mp3,,Scenes:,['scenes/player/medic/low/6763.vcd']
Transcription:,"Forvard, push ze cart forvard!",,Responses:,['CartMovingBackwardsOffenseMedic']
Your Line:,,,Rules:,['CartMovingBackwardsOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingBackward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingBackwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingBackwardO:1:20']]"

Filename:,medic_cartgoingbackoffense02,,Events:,['medic_cartgoingbackoffense02']
Full Path:,vo/medic_cartgoingbackoffense02.mp3,,Scenes:,['scenes/player/medic/low/6765.vcd']
Transcription:,Vhy is ze cart moving backvards?,,Responses:,['CartMovingBackwardsOffenseMedic']
Your Line:,,,Rules:,['CartMovingBackwardsOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingBackward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingBackwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingBackwardO:1:20']]"

Filename:,medic_cartgoingforwarddefense01,,Events:,['medic_cartgoingforwarddefense01']
Full Path:,vo/medic_cartgoingforwarddefense01.mp3,,Scenes:,['scenes/player/medic/low/6767.vcd']
Transcription:,Zhat cart must be shtopped!,,Responses:,['CartMovingForwardDefenseMedic']
Your Line:,,,Rules:,['CartMovingForwardDefenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnDefense', 'IsMedic', 'MedicNotSaidCartMovingForwardD', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardD:1:20']]"

Filename:,medic_cartgoingforwarddefense02,,Events:,['medic_cartgoingforwarddefense02']
Full Path:,vo/medic_cartgoingforwarddefense02.mp3,,Scenes:,['scenes/player/medic/low/6766.vcd']
Transcription:,Shtopp zhat cart!,,Responses:,['CartMovingForwardDefenseMedic']
Your Line:,,,Rules:,['CartMovingForwardDefenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnDefense', 'IsMedic', 'MedicNotSaidCartMovingForwardD', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardD:1:20']]"

Filename:,medic_cartgoingforwardoffense01,,Events:,['medic_cartgoingforwardoffense01']
Full Path:,vo/medic_cartgoingforwardoffense01.mp3,,Scenes:,['scenes/player/medic/low/6752.vcd']
Transcription:,Push!,,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartgoingforwardoffense02,,Events:,['medic_cartgoingforwardoffense02']
Full Path:,vo/medic_cartgoingforwardoffense02.mp3,,Scenes:,['scenes/player/medic/low/6753.vcd']
Transcription:,Puuuush!,,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartgoingforwardoffense03,,Events:,['medic_cartgoingforwardoffense03']
Full Path:,vo/medic_cartgoingforwardoffense03.mp3,,Scenes:,['scenes/player/medic/low/6754.vcd']
Transcription:,Everyvun! Push!,,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartgoingforwardoffense04,,Events:,['medic_cartgoingforwardoffense04']
Full Path:,vo/medic_cartgoingforwardoffense04.mp3,,Scenes:,['scenes/player/medic/low/6755.vcd']
Transcription:,Push ze cart!,,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartgoingforwardoffense05,,Events:,['medic_cartgoingforwardoffense05']
Full Path:,vo/medic_cartgoingforwardoffense05.mp3,,Scenes:,['scenes/player/medic/low/6756.vcd']
Transcription:,"Everyvun, push ze cart!",,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartgoingforwardoffense06,,Events:,['medic_cartgoingforwardoffense06']
Full Path:,vo/medic_cartgoingforwardoffense06.mp3,,Scenes:,['scenes/player/medic/low/6758.vcd']
Transcription:,"Raus, Raus!",,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartgoingforwardoffense07,,Events:,['medic_cartgoingforwardoffense07']
Full Path:,vo/medic_cartgoingforwardoffense07.mp3,,Scenes:,['scenes/player/medic/low/6760.vcd']
Transcription:,Push! Schnell!,,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartgoingforwardoffense08,,Events:,['medic_cartgoingforwardoffense08']
Full Path:,vo/medic_cartgoingforwardoffense08.mp3,,Scenes:,['scenes/player/medic/low/6761.vcd']
Transcription:,Push damn you push!,,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartstaycloseoffense01,,Events:,['medic_cartstaycloseoffense01']
Full Path:,vo/medic_cartstaycloseoffense01.mp3,,Scenes:,['scenes/player/medic/low/6770.vcd']
Transcription:,"Everyvun, stay close to zhe cart!",,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartstaycloseoffense02,,Events:,['medic_cartstaycloseoffense02']
Full Path:,vo/medic_cartstaycloseoffense02.mp3,,Scenes:,['scenes/player/medic/low/6774.vcd']
Transcription:,"Do not leave zhe cart, dummkopfs!",,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartstaycloseoffense03,,Events:,['medic_cartstaycloseoffense03']
Full Path:,vo/medic_cartstaycloseoffense03.mp3,,Scenes:,['scenes/player/medic/low/6775.vcd']
Transcription:,Stay close to zhe cart!,,Responses:,['CartMovingForwardOffenseMedic']
Your Line:,,,Rules:,['CartMovingForwardOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingForward', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingForwardO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingForwardO:1:20']]"

Filename:,medic_cartstopitdefense01,,Events:,['medic_cartstopitdefense01']
Full Path:,vo/medic_cartstopitdefense01.mp3,,Scenes:,['scenes/player/medic/low/6786.vcd']
Transcription:,"Everyone, we must stop zhat bomb!",,Responses:,['CartMovingStoppedDefenseMedic']
Your Line:,,,Rules:,['CartMovingStoppedDefenseMedic']
,,,Criteria:,"[['ConceptCartMovingStopped', 'IsOnDefense', 'IsMedic', 'MedicNotSaidCartMovingStoppedD', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingStoppedD:1:20']]"

Filename:,medic_cartstoppedoffense01,,Events:,['medic_cartstoppedoffense01']
Full Path:,vo/medic_cartstoppedoffense01.mp3,,Scenes:,['scenes/player/medic/low/6776.vcd']
Transcription:,Zhe cart is not moving!,,Responses:,['CartMovingStoppedOffenseMedic']
Your Line:,,,Rules:,['CartMovingStoppedOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingStopped', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingStoppedO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingStoppedO:1:20']]"

Filename:,medic_cartstoppedoffense02,,Events:,['medic_cartstoppedoffense02']
Full Path:,vo/medic_cartstoppedoffense02.mp3,,Scenes:,['scenes/player/medic/low/6782.vcd']
Transcription:,Who stopped pushing zhe cart?! I want names!,,Responses:,['CartMovingStoppedOffenseMedic']
Your Line:,,,Rules:,['CartMovingStoppedOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingStopped', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingStoppedO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingStoppedO:1:20']]"

Filename:,medic_cartstoppedoffense03,,Events:,['medic_cartstoppedoffense03']
Full Path:,vo/medic_cartstoppedoffense03.mp3,,Scenes:,['scenes/player/medic/low/6781.vcd']
Transcription:,Vhy is no one else pushing zhis cart?!,,Responses:,['CartMovingStoppedOffenseMedic']
Your Line:,,,Rules:,['CartMovingStoppedOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingStopped', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingStoppedO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingStoppedO:1:20']]"

Filename:,medic_cartstoppedoffense04,,Events:,['medic_cartstoppedoffense04']
Full Path:,vo/medic_cartstoppedoffense04.mp3,,Scenes:,['scenes/player/medic/low/6779.vcd']
Transcription:,Who stopped pushing zhe cart?!,,Responses:,['CartMovingStoppedOffenseMedic']
Your Line:,,,Rules:,['CartMovingStoppedOffenseMedic']
,,,Criteria:,"[['ConceptCartMovingStopped', 'IsOnOffense', 'IsMedic', 'MedicNotSaidCartMovingStoppedO', 'IsNotDisguised', '75PercentChance', 'AppliesContext:SaidCartMovingStoppedO:1:20']]"

Filename:,medic_cheers01,,Events:,"['medic.cheers01', 'taunt_yeti_medic']"
Full Path:,vo/medic_cheers01.mp3,,Scenes:,"['scenes/player/medic/low/taunt_hi5_a.vcd', 'scenes/player/medic/low/544.vcd']"
Transcription:,Excellent!,,Responses:,"['PlayerCheersMedic', 'Taunt: The High Five!']"
Your Line:,,,Rules:,['PlayerCheersMedic']
,,,Criteria:,"[['ConceptPlayerCheers', 'IsMedic']]"

Filename:,medic_cheers02,,Events:,['medic.cheers02']
Full Path:,vo/medic_cheers02.mp3,,Scenes:,['scenes/player/medic/low/545.vcd']
Transcription:,Vell done!,,Responses:,"['PlayerCheersMedic', 'PlayerKilledCapperMedic']"
Your Line:,,,Rules:,"['PlayerCheersMedic', 'PlayerKilledCapperMedic']"
,,,Criteria:,"[['ConceptCapBlocked', 'IsMedic', 'AppliesContext:MedicKillSpeech:1:10'], ['ConceptPlayerCheers', 'IsMedic']]"

Filename:,medic_cheers03,,Events:,['medic.cheers03']
Full Path:,vo/medic_cheers03.mp3,,Scenes:,['scenes/player/medic/low/548.vcd']
Transcription:,Keep it up!,,Responses:,['PlayerCheersMedic']
Your Line:,,,Rules:,['PlayerCheersMedic']
,,,Criteria:,"[['ConceptPlayerCheers', 'IsMedic']]"

Filename:,medic_cheers04,,Events:,"['medic_taunt_flag', 'medic.cheers04', 'taunt_yeti_medic']"
